{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:03:55.997042-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:08.911511-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:09.641833-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:11.170368-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:11.908010-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:12.671954-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:13.620616-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:14.275327-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:15.156406-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:16.930683-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:17.664899-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:18.532687-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:19.157887-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:20.073565-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:20.816399-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:22.141736-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:22.767280-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:23.360852-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:23.986076-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:24.787588-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:25.482818-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:26.313115-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:26.918289-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:27.480887-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:28.206759-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:28.979627-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:30.229609-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:30.927380-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:31.643156-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:32.349594-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:33.078581-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:33.798874-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:34.803838-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:35.468789-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:36.448729-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:37.372851-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:38.018838-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:38.722754-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:40.147135-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:40.749096-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:41.363237-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:42.022903-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:43.110874-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:43.719076-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:44.447829-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:45.069498-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:45.668319-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:46.288415-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:46.889883-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:48.239647-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:48.886894-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:49.695079-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
{'installation_id': 'rayzor', 'collector_id': 'rayzor2015', 'device_reports': {'Zone-2015': {'readings': [{'reading_type': 'pir_motion', 'reading_unit': 'flag', 'reading_val_type': 'boolean', 'reading_val': False, 'reading_time': '2023-07-21T16:05:50.385188-0500', 'hardware_info': {'sensor_id': 'PIR8', 'sensor_device': 'Arduino MKR 1010'}}]}}}
